segment_id,constituency_id,segment_name,segment_type,analysis_date,total_voters,percentage_of_total,demographics,geographic_concentration,support_level,top_issues,engagement_score,contact_coverage_pct,last_contact_date,preferred_channels,key_messengers,priority_level,target_message,recommended_actions,estimated_conversion_rate,turnout_tendency,loyalty_score,swing_potential,budget_allocated,volunteers_assigned,events_planned,created_at,updated_at
aeda53f1-f9ad-4f95-b61d-699651c82426,PC16,demographic_1_mahabubabad,demographic,2025-05-01,146011,14.86,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Yellandu"", ""voter_count"": 1279, ""concentration_pct"": 22.62}, {""ward"": ""Mahabubabad"", ""voter_count"": 4470, ""concentration_pct"": 20.08}, {""ward"": ""Khammam"", ""voter_count"": 4619, ""concentration_pct"": 24.9}]","{""strong_favorable"": 48450, ""leaning_favorable"": 32584, ""neutral"": 23421, ""opposition"": 23057, ""undecided"": 18499}","[{""issue"": ""infrastructure"", ""priority_level"": ""high"", ""satisfaction_score"": 46}, {""issue"": ""water_supply"", ""priority_level"": ""low"", ""satisfaction_score"": 56}, {""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 70}]",84,32.03,2025-01-31,"[""events"", ""whatsapp"", ""social_media""]","[""Leader_3"", ""Leader_5"", ""Leader_3""]",low,"[""Message theme 4"", ""Message theme 3"", ""Message theme 1""]","[""Social media outreach"", ""Social media outreach""]",0.4,low,58,high,467801.25,15,9,2025-12-05 12:30:12.087178,2025-12-05 12:30:12.087178
7ebe5b97-a686-4a6f-aa85-c7761b38d2c3,PC16,loyalty_2_mahabubabad,loyalty,2025-02-01,161357,16.42,"{""age_group"": ""youth_18_35"", ""gender"": ""all"", ""occupation_category"": ""students_professionals"", ""income_level"": ""lower_middle"", ""education_level"": ""graduate"", ""religion"": ""all"", ""caste_category"": ""general""}","[{""ward"": ""Yellandu"", ""voter_count"": 3440, ""concentration_pct"": 13.04}, {""ward"": ""Palair"", ""voter_count"": 3029, ""concentration_pct"": 21.87}, {""ward"": ""Pinapaka"", ""voter_count"": 4529, ""concentration_pct"": 11.54}]","{""strong_favorable"": 45165, ""leaning_favorable"": 31219, ""neutral"": 17294, ""opposition"": 16293, ""undecided"": 51386}","[{""issue"": ""water_supply"", ""priority_level"": ""low"", ""satisfaction_score"": 69}, {""issue"": ""employment"", ""priority_level"": ""medium"", ""satisfaction_score"": 72}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 43}]",59,30.66,2025-09-23,"[""phone"", ""events"", ""door_to_door"", ""whatsapp""]","[""Leader_4"", ""Leader_8"", ""Leader_1"", ""Leader_4""]",medium,"[""Message theme 2"", ""Message theme 5"", ""Message theme 3"", ""Message theme 5""]","[""Social media outreach"", ""Phone banking"", ""Phone banking""]",0.29,high,71,medium,271042.78,28,15,2025-12-05 12:30:12.087205,2025-12-05 12:30:12.087206
99cd41db-d574-462f-ac25-bff3d5072e0f,PC16,issue_based_3_mahabubabad,issue_based,2025-04-01,89715,9.13,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Sathupalle"", ""voter_count"": 1667, ""concentration_pct"": 21.98}, {""ward"": ""Yellandu"", ""voter_count"": 3246, ""concentration_pct"": 16.43}, {""ward"": ""Palair"", ""voter_count"": 2752, ""concentration_pct"": 22.23}]","{""strong_favorable"": 32305, ""leaning_favorable"": 22202, ""neutral"": 16082, ""opposition"": 18643, ""undecided"": 483}","[{""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 56}, {""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 61}, {""issue"": ""education"", ""priority_level"": ""medium"", ""satisfaction_score"": 62}]",87,66.16,2025-08-07,"[""social_media"", ""events"", ""whatsapp"", ""door_to_door""]","[""Leader_3"", ""Leader_5""]",low,"[""Message theme 2"", ""Message theme 1""]","[""Social media outreach"", ""Community events""]",0.39,high,54,low,121623.36,32,15,2025-12-05 12:30:12.087231,2025-12-05 12:30:12.087231
e50b79fc-32be-4ecf-b536-3f3de9f03604,PC16,demographic_4_mahabubabad,demographic,2025-07-01,141213,14.37,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Pinapaka"", ""voter_count"": 4468, ""concentration_pct"": 10.9}, {""ward"": ""Mahabubabad"", ""voter_count"": 4772, ""concentration_pct"": 25.4}, {""ward"": ""Khammam"", ""voter_count"": 1409, ""concentration_pct"": 20.65}]","{""strong_favorable"": 44912, ""leaning_favorable"": 31916, ""neutral"": 26769, ""opposition"": 22121, ""undecided"": 15495}","[{""issue"": ""water_supply"", ""priority_level"": ""low"", ""satisfaction_score"": 44}, {""issue"": ""infrastructure"", ""priority_level"": ""medium"", ""satisfaction_score"": 69}, {""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 77}]",63,35.59,2025-06-06,"[""door_to_door"", ""events"", ""social_media""]","[""Leader_6"", ""Leader_4""]",high,"[""Message theme 2"", ""Message theme 4"", ""Message theme 5""]","[""Community events"", ""Phone banking""]",0.31,medium,64,low,467214.83,27,5,2025-12-05 12:30:12.087257,2025-12-05 12:30:12.087257
4301c0d4-083a-466f-b3c4-fee9bd58dd41,PC16,geographic_5_mahabubabad,geographic,2025-08-01,59241,6.03,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Pinapaka"", ""voter_count"": 3219, ""concentration_pct"": 25.69}, {""ward"": ""Yellandu"", ""voter_count"": 3010, ""concentration_pct"": 24.24}, {""ward"": ""Khammam"", ""voter_count"": 4682, ""concentration_pct"": 24.16}]","{""strong_favorable"": 22540, ""leaning_favorable"": 13967, ""neutral"": 6633, ""opposition"": 6894, ""undecided"": 9207}","[{""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 62}, {""issue"": ""water_supply"", ""priority_level"": ""low"", ""satisfaction_score"": 59}, {""issue"": ""infrastructure"", ""priority_level"": ""medium"", ""satisfaction_score"": 53}]",54,68.32,2025-03-22,"[""events"", ""whatsapp"", ""door_to_door""]","[""Leader_5"", ""Leader_4""]",medium,"[""Message theme 4"", ""Message theme 2""]","[""Social media outreach"", ""Door-to-door campaign"", ""Social media outreach""]",0.36,high,92,low,491276.48,49,15,2025-12-05 12:30:12.087282,2025-12-05 12:30:12.087282
e7481cbc-2ebd-48ad-ba6f-c6a131826449,PC16,loyalty_6_mahabubabad,loyalty,2025-06-01,107289,10.92,"{""age_group"": ""all"", ""gender"": ""male"", ""occupation_category"": ""agriculture"", ""income_level"": ""lower"", ""education_level"": ""primary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Pinapaka"", ""voter_count"": 3303, ""concentration_pct"": 24.66}, {""ward"": ""Sathupalle"", ""voter_count"": 2329, ""concentration_pct"": 21.58}, {""ward"": ""Mahabubabad"", ""voter_count"": 2543, ""concentration_pct"": 26.81}]","{""strong_favorable"": 22588, ""leaning_favorable"": 16646, ""neutral"": 18664, ""opposition"": 14121, ""undecided"": 35270}","[{""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 45}, {""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 63}, {""issue"": ""healthcare"", ""priority_level"": ""low"", ""satisfaction_score"": 79}]",45,52.81,2025-06-21,"[""phone"", ""social_media""]","[""Leader_3"", ""Leader_8"", ""Leader_5"", ""Leader_2""]",low,"[""Message theme 2"", ""Message theme 1"", ""Message theme 5""]","[""Social media outreach"", ""Social media outreach"", ""Social media outreach""]",0.42,medium,88,medium,266508.21,26,3,2025-12-05 12:30:12.087308,2025-12-05 12:30:12.087308
41219ab4-f7f4-4c8c-9a2a-49bfe7bb1f5b,PC16,demographic_7_mahabubabad,demographic,2025-10-01,174468,17.75,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Sathupalle"", ""voter_count"": 3553, ""concentration_pct"": 21.99}, {""ward"": ""Palair"", ""voter_count"": 2669, ""concentration_pct"": 18.63}, {""ward"": ""Mahabubabad"", ""voter_count"": 2046, ""concentration_pct"": 11.32}]","{""strong_favorable"": 55970, ""leaning_favorable"": 36162, ""neutral"": 23221, ""opposition"": 28657, ""undecided"": 30458}","[{""issue"": ""infrastructure"", ""priority_level"": ""high"", ""satisfaction_score"": 42}, {""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 45}, {""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 67}]",70,73.15,2025-10-26,"[""whatsapp"", ""phone"", ""social_media""]","[""Leader_9"", ""Leader_9""]",medium,"[""Message theme 1"", ""Message theme 5"", ""Message theme 5"", ""Message theme 1""]","[""Door-to-door campaign"", ""Phone banking"", ""Social media outreach""]",0.28,medium,43,high,96526.12,12,12,2025-12-05 12:30:12.087334,2025-12-05 12:30:12.087334
97056f04-8a9d-443e-b0ed-e0e87b69183e,PC16,loyalty_8_mahabubabad,loyalty,2025-06-01,155952,15.87,"{""age_group"": ""youth_18_35"", ""gender"": ""all"", ""occupation_category"": ""students_professionals"", ""income_level"": ""lower_middle"", ""education_level"": ""graduate"", ""religion"": ""all"", ""caste_category"": ""general""}","[{""ward"": ""Sathupalle"", ""voter_count"": 2740, ""concentration_pct"": 10.31}, {""ward"": ""Pinapaka"", ""voter_count"": 4775, ""concentration_pct"": 27.55}, {""ward"": ""Yellandu"", ""voter_count"": 1145, ""concentration_pct"": 18.9}]","{""strong_favorable"": 57763, ""leaning_favorable"": 27941, ""neutral"": 15820, ""opposition"": 38795, ""undecided"": 15633}","[{""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 44}, {""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 80}, {""issue"": ""infrastructure"", ""priority_level"": ""high"", ""satisfaction_score"": 82}]",89,38.83,2025-05-01,"[""phone"", ""social_media"", ""whatsapp""]","[""Leader_8"", ""Leader_4"", ""Leader_3"", ""Leader_3""]",low,"[""Message theme 3"", ""Message theme 4""]","[""Community events"", ""Door-to-door campaign""]",0.31,medium,86,low,258668.74,33,13,2025-12-05 12:30:12.087359,2025-12-05 12:30:12.087359
307625a8-9207-4fa5-91e0-5c43f6892777,PC17,geographic_1_khammam,geographic,2025-05-01,64723,5.69,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Kothagudem"", ""voter_count"": 4440, ""concentration_pct"": 25.52}, {""ward"": ""Khammam"", ""voter_count"": 4961, ""concentration_pct"": 12.5}, {""ward"": ""Aswaraopeta"", ""voter_count"": 4966, ""concentration_pct"": 26.07}]","{""strong_favorable"": 21543, ""leaning_favorable"": 11384, ""neutral"": 12751, ""opposition"": 11028, ""undecided"": 8017}","[{""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 50}, {""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 68}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 83}]",66,37.39,2025-03-23,"[""phone"", ""social_media"", ""door_to_door"", ""whatsapp""]","[""Leader_1"", ""Leader_9""]",low,"[""Message theme 3"", ""Message theme 5"", ""Message theme 4"", ""Message theme 2""]","[""Community events"", ""Social media outreach""]",0.24,medium,47,high,321128.93,42,9,2025-12-05 12:30:12.087386,2025-12-05 12:30:12.087386
81a148cc-a0f2-4e75-9264-f3d37ab9fc9f,PC17,issue_based_2_khammam,issue_based,2025-04-01,154793,13.6,"{""age_group"": ""all"", ""gender"": ""female"", ""occupation_category"": ""homemaker_worker"", ""income_level"": ""lower_middle"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Sathupalle"", ""voter_count"": 2727, ""concentration_pct"": 22.94}, {""ward"": ""Madhira"", ""voter_count"": 3440, ""concentration_pct"": 14.18}, {""ward"": ""Khammam"", ""voter_count"": 1473, ""concentration_pct"": 11.53}]","{""strong_favorable"": 47502, ""leaning_favorable"": 33843, ""neutral"": 23417, ""opposition"": 30468, ""undecided"": 19563}","[{""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 71}, {""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 68}, {""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 68}]",90,30.33,2025-12-10,"[""door_to_door"", ""events""]","[""Leader_8"", ""Leader_4"", ""Leader_7"", ""Leader_8""]",high,"[""Message theme 4"", ""Message theme 2""]","[""Community events"", ""Community events""]",0.31,low,85,high,164908.05,13,12,2025-12-05 12:30:12.087411,2025-12-05 12:30:12.087412
62e9dd2a-3e42-4ea3-89c8-5b7a2a922b0d,PC17,geographic_3_khammam,geographic,2025-06-01,60040,5.27,"{""age_group"": ""all"", ""gender"": ""male"", ""occupation_category"": ""agriculture"", ""income_level"": ""lower"", ""education_level"": ""primary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Kothagudem"", ""voter_count"": 4821, ""concentration_pct"": 25.44}, {""ward"": ""Wyra"", ""voter_count"": 2865, ""concentration_pct"": 20.35}, {""ward"": ""Sathupalle"", ""voter_count"": 2889, ""concentration_pct"": 26.78}]","{""strong_favorable"": 12419, ""leaning_favorable"": 14046, ""neutral"": 11495, ""opposition"": 14811, ""undecided"": 7269}","[{""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 73}, {""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 45}, {""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 44}]",47,37.16,2025-07-16,"[""social_media"", ""whatsapp""]","[""Leader_4"", ""Leader_7"", ""Leader_10""]",low,"[""Message theme 4"", ""Message theme 1"", ""Message theme 4"", ""Message theme 1""]","[""Phone banking"", ""Door-to-door campaign"", ""Door-to-door campaign""]",0.18,medium,66,low,389699.66,20,14,2025-12-05 12:30:12.087438,2025-12-05 12:30:12.087438
96ecbf34-3ca4-43d8-8e5a-7bbdf2ab6d8d,PC17,demographic_4_khammam,demographic,2025-04-01,185887,16.33,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Madhira"", ""voter_count"": 3885, ""concentration_pct"": 14.49}, {""ward"": ""Kothagudem"", ""voter_count"": 2702, ""concentration_pct"": 13.93}, {""ward"": ""Wyra"", ""voter_count"": 3130, ""concentration_pct"": 24.75}]","{""strong_favorable"": 61347, ""leaning_favorable"": 35277, ""neutral"": 19210, ""opposition"": 22544, ""undecided"": 47509}","[{""issue"": ""education"", ""priority_level"": ""medium"", ""satisfaction_score"": 53}, {""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 66}, {""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 77}]",40,82.79,2025-11-20,"[""events"", ""social_media"", ""door_to_door"", ""whatsapp""]","[""Leader_9"", ""Leader_7"", ""Leader_9"", ""Leader_8""]",medium,"[""Message theme 2"", ""Message theme 3"", ""Message theme 3"", ""Message theme 1""]","[""Phone banking"", ""Community events""]",0.26,medium,45,low,382333.4,17,6,2025-12-05 12:30:12.087464,2025-12-05 12:30:12.087465
e2e43e93-02df-431c-a34f-382eeb38d972,PC17,demographic_5_khammam,demographic,2025-09-01,192196,16.88,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Madhira"", ""voter_count"": 2423, ""concentration_pct"": 23.67}, {""ward"": ""Kothagudem"", ""voter_count"": 1761, ""concentration_pct"": 14.81}, {""ward"": ""Khammam"", ""voter_count"": 3156, ""concentration_pct"": 13.65}]","{""strong_favorable"": 47696, ""leaning_favorable"": 38686, ""neutral"": 30184, ""opposition"": 34609, ""undecided"": 41021}","[{""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 40}, {""issue"": ""infrastructure"", ""priority_level"": ""medium"", ""satisfaction_score"": 80}, {""issue"": ""water_supply"", ""priority_level"": ""medium"", ""satisfaction_score"": 53}]",68,62.21,2025-12-15,"[""events"", ""phone"", ""whatsapp"", ""door_to_door""]","[""Leader_5"", ""Leader_6"", ""Leader_1"", ""Leader_7""]",medium,"[""Message theme 1"", ""Message theme 5"", ""Message theme 1"", ""Message theme 5""]","[""Door-to-door campaign"", ""Social media outreach"", ""Community events""]",0.44,medium,60,medium,392463.97,24,8,2025-12-05 12:30:12.087491,2025-12-05 12:30:12.087491
fbf28702-291c-4dc2-8146-14ec88c2b73e,PC17,loyalty_6_khammam,loyalty,2025-05-01,114993,10.1,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Sathupalle"", ""voter_count"": 2266, ""concentration_pct"": 23.99}, {""ward"": ""Kothagudem"", ""voter_count"": 2974, ""concentration_pct"": 14.85}, {""ward"": ""Aswaraopeta"", ""voter_count"": 1707, ""concentration_pct"": 13.11}]","{""strong_favorable"": 24439, ""leaning_favorable"": 24681, ""neutral"": 17885, ""opposition"": 27913, ""undecided"": 20075}","[{""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 55}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 50}, {""issue"": ""employment"", ""priority_level"": ""medium"", ""satisfaction_score"": 60}]",90,56.4,2025-01-31,"[""events"", ""whatsapp"", ""phone"", ""social_media""]","[""Leader_5"", ""Leader_8"", ""Leader_8"", ""Leader_10""]",high,"[""Message theme 4"", ""Message theme 1"", ""Message theme 3""]","[""Door-to-door campaign"", ""Phone banking"", ""Social media outreach"", ""Phone banking""]",0.34,low,40,medium,406056.99,10,5,2025-12-05 12:30:12.087518,2025-12-05 12:30:12.087518
457b67d7-8c98-4e96-afd5-42d76ef238be,PC17,issue_based_7_khammam,issue_based,2025-02-01,122649,10.77,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Aswaraopeta"", ""voter_count"": 4535, ""concentration_pct"": 15.45}, {""ward"": ""Wyra"", ""voter_count"": 2269, ""concentration_pct"": 23.09}, {""ward"": ""Khammam"", ""voter_count"": 4977, ""concentration_pct"": 13.95}]","{""strong_favorable"": 48962, ""leaning_favorable"": 24476, ""neutral"": 17593, ""opposition"": 24036, ""undecided"": 7582}","[{""issue"": ""education"", ""priority_level"": ""medium"", ""satisfaction_score"": 72}, {""issue"": ""healthcare"", ""priority_level"": ""low"", ""satisfaction_score"": 62}, {""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 80}]",56,79.14,2025-08-31,"[""door_to_door"", ""events""]","[""Leader_7"", ""Leader_4""]",low,"[""Message theme 2"", ""Message theme 4"", ""Message theme 1""]","[""Phone banking"", ""Community events"", ""Phone banking""]",0.35,medium,68,medium,459709.12,35,7,2025-12-05 12:30:12.087544,2025-12-05 12:30:12.087544
