booth_id,constituency_id,booth_number,booth_name,location_ward,analysis_date,total_voters,male_voters,female_voters,first_time_voters,senior_voters,booth_score,risk_level,competitive_threat_score,booth_agents,active_volunteers,booth_committee_strength,last_meeting_date,surveyed_by,verification_date,created_at,updated_at
PC17_B007,PC17,B007,Polling Station 7,Sathupalle,2025-11-01,5252,2731,2520,420,630,70,moderate,38,2,12,moderate,2025-10-10,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B008,PC17,B008,Polling Station 8,Khammam,2025-11-01,5158,2682,2475,412,618,58,vulnerable,30,4,13,moderate,2025-10-25,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B009,PC17,B009,Polling Station 9,Wyra,2025-11-01,5117,2660,2456,409,614,69,moderate,70,4,19,moderate,2025-11-07,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B010,PC17,B010,Polling Station 10,Kothagudem,2025-11-01,5089,2646,2442,407,610,58,vulnerable,64,2,20,moderate,2025-11-06,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B011,PC17,B011,Polling Station 11,Aswaraopeta,2025-11-01,5150,2678,2472,412,618,48,vulnerable,57,5,7,strong,2025-10-06,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B012,PC17,B012,Polling Station 12,Khammam,2025-11-01,5170,2688,2481,413,620,62,moderate,62,5,17,strong,2025-10-25,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B013,PC17,B013,Polling Station 13,Wyra,2025-11-01,5252,2731,2520,420,630,64,moderate,26,4,7,strong,2025-11-02,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B014,PC17,B014,Polling Station 14,Wyra,2025-11-01,5177,2692,2484,414,621,86,secure,75,2,18,weak,2025-10-10,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B015,PC17,B015,Polling Station 15,Palair,2025-11-01,5243,2726,2516,419,629,93,secure,51,4,18,moderate,2025-10-15,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B016,PC17,B016,Polling Station 16,Palair,2025-11-01,5260,2735,2524,420,631,83,secure,26,2,9,moderate,2025-10-11,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B017,PC17,B017,Polling Station 17,Aswaraopeta,2025-11-01,5269,2739,2529,421,632,89,secure,67,4,15,moderate,2025-11-26,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B018,PC17,B018,Polling Station 18,Kothagudem,2025-11-01,5094,2648,2445,407,611,86,secure,52,3,8,strong,2025-10-26,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B019,PC17,B019,Polling Station 19,Madhira,2025-11-01,5253,2731,2521,420,630,51,vulnerable,42,4,10,strong,2025-11-04,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B020,PC17,B020,Polling Station 20,Aswaraopeta,2025-11-01,5113,2658,2454,409,613,89,secure,43,5,7,moderate,2025-11-08,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B021,PC17,B021,Polling Station 21,Wyra,2025-11-01,5101,2652,2448,408,612,91,secure,61,2,7,weak,2025-11-06,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B022,PC17,B022,Polling Station 22,Kothagudem,2025-11-01,5244,2726,2517,419,629,71,moderate,68,3,15,weak,2025-11-11,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B023,PC17,B023,Polling Station 23,Palair,2025-11-01,5154,2680,2473,412,618,87,secure,36,3,10,weak,2025-11-15,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B024,PC17,B024,Polling Station 24,Kothagudem,2025-11-01,5237,2723,2513,418,628,65,moderate,56,5,9,strong,2025-10-30,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B025,PC17,B025,Polling Station 25,Kothagudem,2025-11-01,5210,2709,2500,416,625,88,secure,52,5,8,weak,2025-10-24,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B026,PC17,B026,Polling Station 26,Palair,2025-11-01,5237,2723,2513,418,628,57,vulnerable,52,5,17,moderate,2025-10-04,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B027,PC17,B027,Polling Station 27,Madhira,2025-11-01,5125,2665,2460,410,615,82,secure,76,3,11,moderate,2025-10-28,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B028,PC17,B028,Polling Station 28,Wyra,2025-11-01,5228,2718,2509,418,627,48,vulnerable,25,2,9,weak,2025-11-13,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B029,PC17,B029,Polling Station 29,Palair,2025-11-01,5216,2712,2503,417,625,45,vulnerable,63,4,9,weak,2025-11-11,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B030,PC17,B030,Polling Station 30,Aswaraopeta,2025-11-01,5156,2681,2474,412,618,47,vulnerable,30,4,18,strong,2025-11-11,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B031,PC17,B031,Polling Station 31,Palair,2025-11-01,5088,2645,2442,407,610,53,vulnerable,65,2,14,strong,2025-10-06,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B032,PC17,B032,Polling Station 32,Madhira,2025-11-01,5135,2670,2464,410,616,83,secure,23,4,5,weak,2025-10-21,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B033,PC17,B033,Polling Station 33,Madhira,2025-11-01,5097,2650,2446,407,611,66,moderate,65,2,16,strong,2025-11-13,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B034,PC17,B034,Polling Station 34,Aswaraopeta,2025-11-01,5273,2741,2531,421,632,77,secure,32,3,20,weak,2025-10-30,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B035,PC17,B035,Polling Station 35,Kothagudem,2025-11-01,5201,2704,2496,416,624,63,moderate,63,3,18,moderate,2025-10-19,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B036,PC17,B036,Polling Station 36,Khammam,2025-11-01,5213,2710,2502,417,625,59,vulnerable,74,2,15,strong,2025-10-15,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B037,PC17,B037,Polling Station 37,Aswaraopeta,2025-11-01,5162,2684,2477,412,619,72,moderate,68,5,11,weak,2025-10-03,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B038,PC17,B038,Polling Station 38,Kothagudem,2025-11-01,5254,2732,2521,420,630,87,secure,30,4,11,weak,2025-10-31,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B039,PC17,B039,Polling Station 39,Kothagudem,2025-11-01,5272,2741,2530,421,632,88,secure,68,2,16,moderate,2025-11-12,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B040,PC17,B040,Polling Station 40,Wyra,2025-11-01,5091,2647,2443,407,610,95,secure,62,2,17,moderate,2025-10-18,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B041,PC17,B041,Polling Station 41,Kothagudem,2025-11-01,5193,2700,2492,415,623,85,secure,69,3,8,weak,2025-11-20,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B042,PC17,B042,Polling Station 42,Madhira,2025-11-01,5201,2704,2496,416,624,69,moderate,23,5,20,moderate,2025-10-20,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B043,PC17,B043,Polling Station 43,Kothagudem,2025-11-01,5213,2710,2502,417,625,89,secure,64,3,16,strong,2025-11-02,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B044,PC17,B044,Polling Station 44,Palair,2025-11-01,5267,2738,2528,421,632,48,vulnerable,52,5,15,weak,2025-11-20,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B045,PC17,B045,Polling Station 45,Khammam,2025-11-01,5093,2648,2444,407,611,58,vulnerable,34,4,18,moderate,2025-11-20,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B046,PC17,B046,Polling Station 46,Sathupalle,2025-11-01,5087,2645,2441,406,610,89,secure,48,2,17,moderate,2025-11-20,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B047,PC17,B047,Polling Station 47,Khammam,2025-11-01,5160,2683,2476,412,619,52,vulnerable,24,4,9,strong,2025-11-30,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B048,PC17,B048,Polling Station 48,Sathupalle,2025-11-01,5257,2733,2523,420,630,62,moderate,72,2,5,weak,2025-11-22,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B049,PC17,B049,Polling Station 49,Madhira,2025-11-01,5222,2715,2506,417,626,89,secure,32,4,20,moderate,2025-11-21,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B050,PC17,B050,Polling Station 50,Palair,2025-11-01,5266,2738,2527,421,631,71,moderate,78,2,12,strong,2025-11-23,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B051,PC17,B051,Polling Station 51,Aswaraopeta,2025-11-01,5244,2726,2517,419,629,95,secure,77,2,18,moderate,2025-11-18,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B052,PC17,B052,Polling Station 52,Khammam,2025-11-01,5154,2680,2473,412,618,84,secure,39,4,16,weak,2025-11-13,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B053,PC17,B053,Polling Station 53,Sathupalle,2025-11-01,5180,2693,2486,414,621,64,moderate,76,5,6,moderate,2025-10-29,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B054,PC17,B054,Polling Station 54,Aswaraopeta,2025-11-01,5270,2740,2529,421,632,65,moderate,20,3,12,moderate,2025-11-13,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B055,PC17,B055,Polling Station 55,Wyra,2025-11-01,5092,2647,2444,407,611,73,moderate,63,2,16,moderate,2025-11-30,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B056,PC17,B056,Polling Station 56,Sathupalle,2025-11-01,5110,2657,2452,408,613,63,moderate,47,2,5,strong,2025-10-28,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B057,PC17,B057,Polling Station 57,Khammam,2025-11-01,5198,2702,2495,415,623,48,vulnerable,69,5,7,moderate,2025-11-24,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B058,PC17,B058,Polling Station 58,Aswaraopeta,2025-11-01,5174,2690,2483,413,620,71,moderate,44,5,18,moderate,2025-10-14,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B059,PC17,B059,Polling Station 59,Wyra,2025-11-01,5121,2662,2458,409,614,68,moderate,43,3,17,weak,2025-11-02,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B060,PC17,B060,Polling Station 60,Madhira,2025-11-01,5195,2701,2493,415,623,77,secure,68,5,11,moderate,2025-11-14,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B061,PC17,B061,Polling Station 61,Sathupalle,2025-11-01,5229,2719,2509,418,627,45,vulnerable,70,4,19,strong,2025-11-03,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B062,PC17,B062,Polling Station 62,Madhira,2025-11-01,5076,2639,2436,406,609,50,vulnerable,30,5,15,strong,2025-10-25,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B063,PC17,B063,Polling Station 63,Khammam,2025-11-01,5267,2738,2528,421,632,69,moderate,43,4,7,strong,2025-10-22,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B064,PC17,B064,Polling Station 64,Sathupalle,2025-11-01,5217,2712,2504,417,626,54,vulnerable,40,2,8,moderate,2025-10-08,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B065,PC17,B065,Polling Station 65,Palair,2025-11-01,5206,2707,2498,416,624,73,moderate,43,3,11,moderate,2025-11-19,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B066,PC17,B066,Polling Station 66,Kothagudem,2025-11-01,5180,2693,2486,414,621,90,secure,67,4,20,moderate,2025-11-04,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B067,PC17,B067,Polling Station 67,Khammam,2025-11-01,5267,2738,2528,421,632,77,secure,45,2,10,moderate,2025-11-29,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B068,PC17,B068,Polling Station 68,Aswaraopeta,2025-11-01,5220,2714,2505,417,626,83,secure,46,4,18,weak,2025-10-06,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B069,PC17,B069,Polling Station 69,Aswaraopeta,2025-11-01,5226,2717,2508,418,627,77,secure,38,5,13,moderate,2025-10-14,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B070,PC17,B070,Polling Station 70,Wyra,2025-11-01,5220,2714,2505,417,626,58,vulnerable,70,4,13,strong,2025-10-11,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B071,PC17,B071,Polling Station 71,Palair,2025-11-01,5206,2707,2498,416,624,46,vulnerable,35,5,9,moderate,2025-11-29,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B072,PC17,B072,Polling Station 72,Palair,2025-11-01,5147,2676,2470,411,617,67,moderate,56,2,18,moderate,2025-11-11,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B073,PC17,B073,Polling Station 73,Wyra,2025-11-01,5261,2735,2525,420,631,46,vulnerable,35,2,11,weak,2025-11-29,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B074,PC17,B074,Polling Station 74,Madhira,2025-11-01,5115,2659,2455,409,613,72,moderate,50,4,12,weak,2025-11-02,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B075,PC17,B075,Polling Station 75,Sathupalle,2025-11-01,5188,2697,2490,415,622,82,secure,36,4,16,moderate,2025-10-05,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B076,PC17,B076,Polling Station 76,Khammam,2025-11-01,5091,2647,2443,407,610,47,vulnerable,46,4,15,strong,2025-10-30,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B077,PC17,B077,Polling Station 77,Wyra,2025-11-01,5272,2741,2530,421,632,84,secure,56,5,6,strong,2025-11-23,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B078,PC17,B078,Polling Station 78,Wyra,2025-11-01,5206,2707,2498,416,624,81,secure,21,2,17,weak,2025-10-25,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B079,PC17,B079,Polling Station 79,Palair,2025-11-01,5144,2674,2469,411,617,69,moderate,52,3,17,moderate,2025-10-01,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B080,PC17,B080,Polling Station 80,Aswaraopeta,2025-11-01,5229,2719,2509,418,627,46,vulnerable,66,4,13,weak,2025-11-10,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B081,PC17,B081,Polling Station 81,Palair,2025-11-01,5185,2696,2488,414,622,88,secure,70,5,7,moderate,2025-11-08,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B082,PC17,B082,Polling Station 82,Khammam,2025-11-01,5186,2696,2489,414,622,86,secure,40,3,14,strong,2025-10-29,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B083,PC17,B083,Polling Station 83,Aswaraopeta,2025-11-01,5271,2740,2530,421,632,78,secure,69,2,7,weak,2025-10-09,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B084,PC17,B084,Polling Station 84,Palair,2025-11-01,5155,2680,2474,412,618,79,secure,25,5,6,weak,2025-11-23,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B085,PC17,B085,Polling Station 85,Palair,2025-11-01,5260,2735,2524,420,631,76,secure,73,5,17,weak,2025-11-07,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B086,PC17,B086,Polling Station 86,Palair,2025-11-01,5108,2656,2451,408,612,56,vulnerable,63,4,20,strong,2025-10-19,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B087,PC17,B087,Polling Station 87,Sathupalle,2025-11-01,5206,2707,2498,416,624,69,moderate,28,5,16,strong,2025-10-18,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B088,PC17,B088,Polling Station 88,Madhira,2025-11-01,5145,2675,2469,411,617,62,moderate,78,2,11,strong,2025-10-08,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B089,PC17,B089,Polling Station 89,Wyra,2025-11-01,5162,2684,2477,412,619,50,vulnerable,38,2,17,strong,2025-10-04,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B090,PC17,B090,Polling Station 90,Palair,2025-11-01,5147,2676,2470,411,617,88,secure,42,5,7,strong,2025-10-23,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B091,PC17,B091,Polling Station 91,Wyra,2025-11-01,5256,2733,2522,420,630,82,secure,26,4,13,moderate,2025-11-12,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B092,PC17,B092,Polling Station 92,Aswaraopeta,2025-11-01,5189,2698,2490,415,622,85,secure,48,3,16,moderate,2025-11-22,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B093,PC17,B093,Polling Station 93,Wyra,2025-11-01,5118,2661,2456,409,614,70,moderate,61,2,10,strong,2025-10-13,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B094,PC17,B094,Polling Station 94,Kothagudem,2025-11-01,5185,2696,2488,414,622,48,vulnerable,70,2,10,moderate,2025-11-05,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B095,PC17,B095,Polling Station 95,Sathupalle,2025-11-01,5227,2718,2508,418,627,51,vulnerable,22,4,6,weak,2025-11-19,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B096,PC17,B096,Polling Station 96,Kothagudem,2025-11-01,5218,2713,2504,417,626,70,moderate,30,5,17,strong,2025-11-13,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B097,PC17,B097,Polling Station 97,Madhira,2025-11-01,5110,2657,2452,408,613,72,moderate,77,5,18,strong,2025-10-17,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B098,PC17,B098,Polling Station 98,Kothagudem,2025-11-01,5224,2716,2507,417,626,59,vulnerable,59,4,14,strong,2025-10-27,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B099,PC17,B099,Polling Station 99,Khammam,2025-11-01,5171,2688,2482,413,620,81,secure,54,4,9,weak,2025-10-31,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B100,PC17,B100,Polling Station 100,Khammam,2025-11-01,5121,2662,2458,409,614,52,vulnerable,79,2,14,moderate,2025-11-01,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B101,PC17,B101,Polling Station 101,Aswaraopeta,2025-11-01,5150,2678,2472,412,618,65,moderate,67,5,15,moderate,2025-10-09,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B102,PC17,B102,Polling Station 102,Madhira,2025-11-01,5252,2731,2520,420,630,85,secure,53,4,10,weak,2025-11-30,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B103,PC17,B103,Polling Station 103,Palair,2025-11-01,5212,2710,2501,416,625,82,secure,33,4,12,weak,2025-11-25,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B104,PC17,B104,Polling Station 104,Madhira,2025-11-01,5150,2678,2472,412,618,84,secure,47,2,17,strong,2025-11-20,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B105,PC17,B105,Polling Station 105,Wyra,2025-11-01,5077,2640,2436,406,609,86,secure,59,5,20,weak,2025-10-17,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B106,PC17,B106,Polling Station 106,Khammam,2025-11-01,5235,2722,2512,418,628,68,moderate,20,3,12,weak,2025-10-29,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B107,PC17,B107,Polling Station 107,Kothagudem,2025-11-01,5236,2722,2513,418,628,74,moderate,43,2,14,moderate,2025-10-30,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B108,PC17,B108,Polling Station 108,Wyra,2025-11-01,5173,2689,2483,413,620,48,vulnerable,70,4,20,moderate,2025-11-06,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B109,PC17,B109,Polling Station 109,Kothagudem,2025-11-01,5082,2642,2439,406,609,65,moderate,67,3,9,strong,2025-10-01,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B110,PC17,B110,Polling Station 110,Palair,2025-11-01,5138,2671,2466,411,616,69,moderate,58,4,14,strong,2025-11-09,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B111,PC17,B111,Polling Station 111,Sathupalle,2025-11-01,5219,2713,2505,417,626,93,secure,28,2,12,weak,2025-10-11,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B112,PC17,B112,Polling Station 112,Palair,2025-11-01,5179,2693,2485,414,621,62,moderate,21,2,7,weak,2025-10-26,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B113,PC17,B113,Polling Station 113,Kothagudem,2025-11-01,5192,2699,2492,415,623,52,vulnerable,70,4,5,weak,2025-11-10,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B114,PC17,B114,Polling Station 114,Aswaraopeta,2025-11-01,5128,2666,2461,410,615,95,secure,58,5,12,strong,2025-11-28,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B115,PC17,B115,Polling Station 115,Sathupalle,2025-11-01,5108,2656,2451,408,612,48,vulnerable,75,5,7,strong,2025-10-31,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B116,PC17,B116,Polling Station 116,Aswaraopeta,2025-11-01,5178,2692,2485,414,621,51,vulnerable,42,5,10,weak,2025-11-12,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B117,PC17,B117,Polling Station 117,Wyra,2025-11-01,5258,2734,2523,420,630,64,moderate,55,2,20,weak,2025-10-30,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B118,PC17,B118,Polling Station 118,Aswaraopeta,2025-11-01,5252,2731,2520,420,630,49,vulnerable,49,5,9,strong,2025-10-03,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B119,PC17,B119,Polling Station 119,Sathupalle,2025-11-01,5115,2659,2455,409,613,48,vulnerable,39,2,14,moderate,2025-10-15,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B120,PC17,B120,Polling Station 120,Kothagudem,2025-11-01,5243,2726,2516,419,629,49,vulnerable,30,4,19,strong,2025-10-19,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B121,PC17,B121,Polling Station 121,Madhira,2025-11-01,5126,2665,2460,410,615,50,vulnerable,26,5,11,moderate,2025-10-12,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B122,PC17,B122,Polling Station 122,Wyra,2025-11-01,5121,2662,2458,409,614,57,vulnerable,57,3,20,moderate,2025-10-24,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B123,PC17,B123,Polling Station 123,Sathupalle,2025-11-01,5156,2681,2474,412,618,62,moderate,43,3,15,strong,2025-11-06,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B124,PC17,B124,Polling Station 124,Madhira,2025-11-01,5247,2728,2518,419,629,47,vulnerable,74,3,12,moderate,2025-10-03,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B125,PC17,B125,Polling Station 125,Khammam,2025-11-01,5219,2713,2505,417,626,78,secure,64,2,17,strong,2025-11-17,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B126,PC17,B126,Polling Station 126,Kothagudem,2025-11-01,5145,2675,2469,411,617,58,vulnerable,59,2,19,strong,2025-10-10,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B127,PC17,B127,Polling Station 127,Kothagudem,2025-11-01,5207,2707,2499,416,624,86,secure,54,5,11,moderate,2025-10-06,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC17_B128,PC17,B128,Polling Station 128,Madhira,2025-11-01,5245,2727,2517,419,629,84,secure,79,3,12,moderate,2025-10-15,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
