kpi_id,constituency_id,report_date,visits_conducted,people_contacted,grievances_received,grievances_resolved,events_conducted,resources_distributed,promises_on_track,promises_delayed,alert_count,critical_alerts,sentiment_score,media_mentions,social_engagement,created_at
4505eca7-bc89-4088-ba2b-69598e87e9dd,PC16,2025-05-12,3,387,10,12,3,118,24,7,6,1,0.51,0,3164,2025-05-12 23:55:00
da41e9b2-a2ca-4312-b38e-072fd8a12b36,PC16,2025-05-13,4,584,26,14,3,127,30,7,2,1,0.67,12,1941,2025-05-13 23:55:00
a1f158e6-447c-4303-9b73-ae44d3bd9f05,PC16,2025-05-14,0,596,10,18,1,17,24,2,3,3,0.46,7,4185,2025-05-14 23:55:00
50d618f6-7b06-42dc-88a7-15f66a486c75,PC16,2025-05-15,3,745,33,6,2,70,30,3,8,0,0.77,3,3565,2025-05-15 23:55:00
ced53133-6391-4214-b95e-17bd971c79a4,PC16,2025-05-16,0,580,5,8,3,12,22,3,7,1,0.49,10,1868,2025-05-16 23:55:00
25ae8e10-1d5b-47d2-b4da-048b198f7f8a,PC16,2025-05-17,0,777,33,28,0,21,16,4,4,2,0.56,7,1017,2025-05-17 23:55:00
a0837255-72ef-4cf4-b5f3-5dfd6a101914,PC16,2025-05-18,4,568,19,19,1,126,27,4,1,1,0.85,0,4635,2025-05-18 23:55:00
8e7300cc-2636-4f82-a5ca-9e3b7f03f042,PC16,2025-05-19,3,307,34,12,3,141,20,3,3,1,0.85,11,3576,2025-05-19 23:55:00
200cc7d2-e159-4807-9d86-7cae82ee47e4,PC16,2025-05-20,1,402,11,20,1,4,16,5,3,2,0.56,3,3683,2025-05-20 23:55:00
4d0f9bde-1a15-42a0-b626-303057f9a9d8,PC16,2025-05-21,2,75,32,15,1,63,25,5,5,1,0.4,1,3366,2025-05-21 23:55:00
a42ee141-00f8-4b18-bb24-584a71883a15,PC16,2025-05-22,0,630,26,7,1,146,16,2,8,0,0.77,1,1315,2025-05-22 23:55:00
87742cd6-f1f3-4491-a02f-8e128bc99d13,PC16,2025-05-23,2,674,31,20,1,6,16,3,1,2,0.54,7,3612,2025-05-23 23:55:00
6b8865c7-8d97-4d11-baa2-68b6442d53aa,PC16,2025-05-24,4,684,13,4,0,21,25,8,6,2,0.41,2,2887,2025-05-24 23:55:00
ff6e2fe6-faf4-411d-b447-d2c6e8edaaea,PC16,2025-05-25,5,121,33,4,2,91,30,2,7,2,0.85,12,4959,2025-05-25 23:55:00
3c3ae3aa-bc36-43e0-858f-0ca2d59fb299,PC16,2025-05-26,2,430,13,15,2,17,20,2,7,2,0.68,10,3476,2025-05-26 23:55:00
5b7b3df9-0bb1-43bd-ae94-bb741adbf93e,PC16,2025-05-27,5,666,23,14,3,104,22,8,6,3,0.59,12,1206,2025-05-27 23:55:00
6739ed33-6c97-4b91-9026-a26913ab3bb3,PC16,2025-05-28,0,725,14,24,0,5,29,2,2,3,0.84,12,4632,2025-05-28 23:55:00
a791b2fa-4ed9-472e-86d9-a87ce8193afd,PC16,2025-05-29,1,733,32,14,3,127,16,8,2,2,0.54,4,3438,2025-05-29 23:55:00
04ff3f18-8edd-48b4-94e0-53ec6a46d6df,PC16,2025-05-30,4,435,13,7,1,144,28,2,3,2,0.61,11,1537,2025-05-30 23:55:00
4d5119ee-86b0-4cc1-9677-da0e1a702dcb,PC16,2025-05-31,2,100,32,29,2,61,24,3,6,0,0.64,2,4276,2025-05-31 23:55:00
ef901c11-d369-4520-b31f-b2cdf60952f5,PC16,2025-06-01,3,449,25,9,3,27,18,8,4,2,0.49,0,3192,2025-06-01 23:55:00
8240499d-5cff-4321-90d1-53f07ed6f645,PC16,2025-06-02,2,257,21,28,3,53,26,4,5,3,0.77,4,4570,2025-06-02 23:55:00
3254a10a-2c53-46c2-9557-2e7e358c0f26,PC16,2025-06-03,0,765,17,26,0,66,25,2,5,2,0.65,3,2674,2025-06-03 23:55:00
8693920b-29a5-4396-b63c-366d37419588,PC16,2025-06-04,5,600,32,7,2,137,18,2,8,0,0.53,0,4984,2025-06-04 23:55:00
f9adacfa-0c39-425d-97e0-04856ff26c29,PC16,2025-06-05,3,178,25,29,3,131,29,5,4,1,0.77,4,4244,2025-06-05 23:55:00
5348f3db-883c-4c3d-8a45-3b2011ca80b0,PC16,2025-06-06,2,446,10,8,2,30,16,6,6,3,0.64,10,1246,2025-06-06 23:55:00
86c188de-eac0-4224-8a22-ebe1f2f8b03b,PC16,2025-06-07,3,240,30,21,3,78,19,3,3,0,0.77,10,2589,2025-06-07 23:55:00
fbaa319b-169e-4c97-acfc-b58c85b051c5,PC16,2025-06-08,0,169,14,18,3,123,25,5,2,2,0.7,2,1771,2025-06-08 23:55:00
047885a7-6421-4366-8caf-98b3daefe10f,PC16,2025-06-09,1,261,18,10,2,37,27,3,4,3,0.7,4,3607,2025-06-09 23:55:00
e5c6ab59-f6e4-4ec3-aa1e-dc225b7486ef,PC16,2025-06-10,4,385,15,29,1,114,20,6,5,1,0.46,10,4805,2025-06-10 23:55:00
09199aea-c274-4b84-828a-70ff690801fb,PC16,2025-06-11,5,759,13,17,1,9,15,2,8,3,0.44,2,3923,2025-06-11 23:55:00
71556c22-5e27-439d-90a3-029749189e12,PC16,2025-06-12,0,159,11,8,2,61,26,4,6,3,0.53,2,1891,2025-06-12 23:55:00
af372e19-d62d-4d12-bb50-d6dce05f8239,PC16,2025-06-13,3,311,11,8,3,37,24,7,8,0,0.82,9,3831,2025-06-13 23:55:00
e3a2235f-a2fe-42a7-b50a-0029e53629de,PC16,2025-06-14,5,600,12,29,3,145,25,2,3,1,0.56,4,1453,2025-06-14 23:55:00
39522e99-3452-4db8-a756-bc87e608d6e8,PC16,2025-06-15,3,574,9,12,0,37,24,2,5,1,0.42,2,608,2025-06-15 23:55:00
0cc67e53-5c5e-4f14-8d44-dda16bcbf02b,PC16,2025-06-16,5,90,32,12,2,78,24,2,7,2,0.72,11,1892,2025-06-16 23:55:00
f05a11e8-bf9b-4199-bcb1-9ad707899dbe,PC16,2025-06-17,4,235,25,28,3,85,28,5,8,0,0.74,0,1659,2025-06-17 23:55:00
6a873146-24c0-4b3d-9cf5-97a4c3844db7,PC16,2025-06-18,4,613,31,10,1,89,18,4,2,3,0.61,11,2065,2025-06-18 23:55:00
927c92b7-be91-404c-94f9-711251e46316,PC16,2025-06-19,2,370,32,18,1,59,22,5,7,1,0.8,7,633,2025-06-19 23:55:00
465de01c-97eb-435d-aee9-6d508bae25d1,PC16,2025-06-20,2,765,23,10,2,64,16,3,7,3,0.43,6,3169,2025-06-20 23:55:00
209824d4-e7aa-4363-bf52-a63a057a08f4,PC16,2025-06-21,2,786,18,16,0,125,15,6,1,2,0.6,12,4036,2025-06-21 23:55:00
c3cd5ff4-3c3c-4893-8da8-26db515ab6be,PC16,2025-06-22,0,502,8,16,2,108,16,5,1,0,0.6,12,4988,2025-06-22 23:55:00
0440b73c-8998-4df1-b21d-e7f056b767ae,PC16,2025-06-23,4,285,33,13,0,54,20,8,6,1,0.45,12,3917,2025-06-23 23:55:00
8b727404-7037-4af9-b91e-4f6adcd65bfb,PC16,2025-06-24,1,475,25,15,3,88,20,6,3,2,0.65,0,2819,2025-06-24 23:55:00
6c7a6bb6-1e68-4261-956b-76242780e30c,PC16,2025-06-25,5,601,18,13,3,66,27,4,1,1,0.51,6,1408,2025-06-25 23:55:00
f2203ca0-482f-4093-9b5b-0e1096ade125,PC16,2025-06-26,4,350,12,19,0,57,27,2,1,3,0.85,7,1003,2025-06-26 23:55:00
f661d94e-1ded-43e6-bcb3-f9f5b6f82e54,PC16,2025-06-27,3,632,10,11,3,114,29,4,7,1,0.55,11,2439,2025-06-27 23:55:00
bf00641c-6b59-4182-bba9-f1bb6224180b,PC16,2025-06-28,3,201,34,10,3,110,22,3,5,3,0.49,7,4537,2025-06-28 23:55:00
0c54974f-f8db-4610-a2e8-0879bbad214f,PC16,2025-06-29,5,428,23,24,1,23,27,6,8,1,0.75,8,1759,2025-06-29 23:55:00
ac8817f4-7d5d-410b-8756-a9cfb569a89a,PC16,2025-06-30,3,581,34,4,3,143,23,5,7,0,0.68,0,618,2025-06-30 23:55:00
0406e019-dc69-4acf-9d6e-ea6e7add6c2a,PC16,2025-07-01,1,593,27,26,2,48,28,4,6,0,0.43,7,4974,2025-07-01 23:55:00
ace2a90b-a4c8-46d1-b803-a2950bde745f,PC16,2025-07-02,3,421,9,26,0,112,30,6,4,0,0.54,1,1609,2025-07-02 23:55:00
297643b7-4949-4938-a633-5256e833d4dd,PC16,2025-07-03,4,519,24,28,0,136,16,5,2,0,0.62,11,2949,2025-07-03 23:55:00
78a59d69-10fc-4cf5-835e-6c52d99d7cd9,PC16,2025-07-04,5,439,8,27,3,90,26,6,1,1,0.66,7,4639,2025-07-04 23:55:00
dd8ad44a-a0a8-4efb-9697-6898c01f5219,PC16,2025-07-05,1,157,17,22,1,58,25,5,4,2,0.66,12,1009,2025-07-05 23:55:00
1277f246-2d02-40c1-afbf-c5f6ebbb25ed,PC16,2025-07-06,5,574,11,30,0,78,20,7,3,2,0.85,10,1922,2025-07-06 23:55:00
fa26399b-8250-4c96-accd-7d8becb03558,PC16,2025-07-07,2,715,6,30,0,59,29,7,6,2,0.67,5,1718,2025-07-07 23:55:00
b035712c-4b24-4699-876b-8fa5b595015d,PC16,2025-07-08,2,169,24,4,3,10,30,8,5,0,0.72,4,1739,2025-07-08 23:55:00
2134f33c-8a22-4c42-84c5-c6e55c5111fe,PC16,2025-07-09,4,82,27,15,3,105,15,4,4,1,0.51,1,559,2025-07-09 23:55:00
075d5c98-337f-47eb-ba06-395fe6e8401b,PC16,2025-07-10,0,259,26,30,2,93,26,4,7,0,0.67,1,4666,2025-07-10 23:55:00
4930f5f5-5ca0-429d-8a6b-b787c2b3785d,PC16,2025-07-11,0,416,10,6,3,131,20,3,6,1,0.57,6,3187,2025-07-11 23:55:00
8b6524ae-f754-4c3e-a57f-1435d738ab7d,PC16,2025-07-12,4,340,21,24,0,140,30,2,5,0,0.81,5,987,2025-07-12 23:55:00
832b7780-713b-4de8-aaf2-005df94ee653,PC16,2025-07-13,1,639,7,21,0,13,27,5,3,0,0.73,1,3251,2025-07-13 23:55:00
c15d1411-8dd0-44bf-8a4e-c420b3f06feb,PC16,2025-07-14,4,268,9,10,2,104,16,7,6,1,0.62,9,2151,2025-07-14 23:55:00
978c0e6b-64cd-493c-9573-db11574d1bbc,PC16,2025-07-15,3,617,21,23,0,70,15,5,1,3,0.5,9,761,2025-07-15 23:55:00
1a25150c-bbc9-4f75-b56a-171635ac503c,PC16,2025-07-16,0,161,18,14,1,26,17,2,1,3,0.82,5,3203,2025-07-16 23:55:00
1f39f877-f407-43ac-82a4-aac34050235b,PC16,2025-07-17,5,75,17,5,1,14,29,3,5,0,0.58,7,1078,2025-07-17 23:55:00
b3fb4e2e-f550-4b6a-be93-bd17f69ebd12,PC16,2025-07-18,2,779,8,23,0,30,21,6,7,3,0.43,2,3645,2025-07-18 23:55:00
3ac31522-69d6-4c3b-b5f3-072a7cd936f4,PC16,2025-07-19,2,408,6,4,1,129,19,5,7,1,0.52,4,1234,2025-07-19 23:55:00
154cfe82-a3ef-4e91-a2f5-755595daff7d,PC16,2025-07-20,5,567,6,9,1,20,29,7,6,1,0.61,11,4096,2025-07-20 23:55:00
5a20ad3c-9dec-4661-a913-9082f7a290fd,PC16,2025-07-21,0,562,18,27,0,30,19,7,4,3,0.61,3,4950,2025-07-21 23:55:00
62bd776a-1d36-411e-b12e-cfe73243852e,PC16,2025-07-22,5,639,17,24,2,138,25,3,4,2,0.45,0,504,2025-07-22 23:55:00
6d771aa6-c1d9-4c0f-b76d-dddd8a53a3f3,PC16,2025-07-23,4,132,5,29,2,81,25,3,2,2,0.6,5,2803,2025-07-23 23:55:00
e880adb3-bb52-4731-990d-a910c547aa92,PC16,2025-07-24,1,60,26,25,0,12,29,5,7,2,0.55,12,3186,2025-07-24 23:55:00
40aaa3f5-3d2b-4426-95f6-4710350f79c1,PC16,2025-07-25,0,766,31,30,2,137,28,2,6,1,0.77,5,3021,2025-07-25 23:55:00
966f45eb-501a-4f1c-ab5c-c5887fedaa06,PC16,2025-07-26,5,669,24,27,1,93,18,2,8,0,0.84,5,2965,2025-07-26 23:55:00
61605bd6-1b51-4c2c-9a39-b635469227b6,PC16,2025-07-27,4,391,9,6,1,96,28,7,6,1,0.51,12,4877,2025-07-27 23:55:00
6400fd43-03b9-4f82-a799-6fc23c3453bb,PC16,2025-07-28,2,140,7,10,2,127,16,8,4,3,0.61,4,4768,2025-07-28 23:55:00
7e6de2e3-20df-4788-90d0-699c7b5d6baa,PC16,2025-07-29,1,199,20,25,1,6,21,3,8,0,0.51,2,4642,2025-07-29 23:55:00
ad53a211-ddd6-41ca-b598-70a3e4551be3,PC16,2025-07-30,5,212,28,16,1,73,16,6,7,0,0.71,7,3430,2025-07-30 23:55:00
6162f21f-99fe-4a3c-be9d-a088c774c98a,PC16,2025-07-31,1,782,9,13,3,137,27,5,1,2,0.55,9,4887,2025-07-31 23:55:00
3d8c892c-9762-4e07-9583-25b15f892528,PC16,2025-08-01,1,651,12,3,0,109,15,6,5,0,0.43,8,1158,2025-08-01 23:55:00
1c805c94-3567-40c1-9bbc-3aa6de84f26a,PC16,2025-08-02,3,311,27,12,0,93,19,4,6,2,0.43,2,1485,2025-08-02 23:55:00
0b513705-5388-4a23-82d1-b84741d4e120,PC16,2025-08-03,4,632,20,8,1,81,21,8,3,1,0.72,0,2324,2025-08-03 23:55:00
2a20c597-b607-4437-b9b6-95968233a018,PC16,2025-08-04,3,87,16,3,0,52,22,2,7,2,0.63,9,1699,2025-08-04 23:55:00
3873864c-64b8-44fa-a9f3-c92248bbcfe6,PC16,2025-08-05,3,265,34,3,0,141,21,5,5,3,0.77,7,4707,2025-08-05 23:55:00
33c06b9a-cde5-4892-9c35-d359b520be1e,PC16,2025-08-06,4,656,11,9,2,135,15,5,5,0,0.76,8,3504,2025-08-06 23:55:00
c7d63e2e-0fcd-4c85-8435-da643da03e46,PC16,2025-08-07,5,220,18,17,1,48,16,5,7,3,0.47,11,4016,2025-08-07 23:55:00
f62eb005-eb78-41e2-bbca-2f2e3abffc4e,PC16,2025-08-08,3,273,14,23,0,115,21,7,1,0,0.61,5,1445,2025-08-08 23:55:00
d7f0602b-e1a3-4008-9726-783f91387089,PC16,2025-08-09,0,72,10,22,0,7,30,3,3,1,0.61,2,2686,2025-08-09 23:55:00
039ebe36-f215-4655-be8d-afa773299788,PC16,2025-08-10,5,451,27,18,0,21,28,2,8,3,0.42,6,4977,2025-08-10 23:55:00
45451f89-cf21-4522-8d3e-499d3104eaf5,PC16,2025-08-11,3,371,7,29,3,58,16,3,8,2,0.84,5,4233,2025-08-11 23:55:00
e8ce43d1-ee6b-4410-865d-06dd85353671,PC16,2025-08-12,3,672,29,11,1,111,27,8,7,1,0.53,9,4807,2025-08-12 23:55:00
ac426fcf-3176-40c3-b465-84b66a8a4c15,PC16,2025-08-13,0,591,11,24,2,65,27,2,3,2,0.64,5,793,2025-08-13 23:55:00
f0428604-a4e1-488e-a4dd-17d9ae472820,PC16,2025-08-14,5,464,35,17,3,115,30,7,8,1,0.63,7,1124,2025-08-14 23:55:00
c923de1e-1aa3-47cd-a331-baf06f9e05f0,PC16,2025-08-15,3,376,23,4,2,133,27,7,6,1,0.78,4,2080,2025-08-15 23:55:00
d2562220-3c88-405a-a453-4cdfb72a45e5,PC16,2025-08-16,0,239,18,30,0,66,20,5,8,0,0.5,3,4863,2025-08-16 23:55:00
6ab2625b-ef0a-4eda-bb80-13b6ba392917,PC16,2025-08-17,0,215,21,30,0,80,26,7,8,2,0.47,8,4905,2025-08-17 23:55:00
32ea855e-4ebd-40f6-bd6e-415e054f9634,PC16,2025-08-18,1,663,12,28,1,136,25,8,5,2,0.79,8,694,2025-08-18 23:55:00
31799e2d-cb49-4faa-a5eb-38269e85db06,PC16,2025-08-19,4,553,10,16,0,14,28,4,8,0,0.81,9,3282,2025-08-19 23:55:00
93f847ba-f5bd-4858-8089-141c9322391b,PC16,2025-08-20,5,564,28,18,3,78,21,3,4,0,0.85,0,1898,2025-08-20 23:55:00
ccc71718-c7ef-4079-96b6-414c1104f106,PC16,2025-08-21,1,339,5,19,3,8,21,8,2,1,0.65,6,4284,2025-08-21 23:55:00
7e7a7a1a-bc01-4a18-9a16-5211d27a09dd,PC16,2025-08-22,4,184,14,26,1,71,28,5,7,2,0.81,2,3796,2025-08-22 23:55:00
122c772a-b31b-4f1f-b594-14f88e22c7bc,PC16,2025-08-23,2,634,19,28,3,46,27,7,3,3,0.55,1,4782,2025-08-23 23:55:00
78f2f4f2-09a3-43bb-a319-5a61fa4ae33c,PC16,2025-08-24,0,466,19,16,0,40,18,4,7,1,0.71,5,1940,2025-08-24 23:55:00
7e9bd55b-973d-431b-8175-c4fdcb15c8a2,PC16,2025-08-25,0,292,7,10,2,119,16,8,4,2,0.6,5,770,2025-08-25 23:55:00
d9336097-a1dc-4ec0-a2c4-83afc11c1e43,PC16,2025-08-26,4,52,5,19,0,29,26,7,3,2,0.49,12,896,2025-08-26 23:55:00
99f83a17-f176-4384-9830-46becf62a200,PC16,2025-08-27,5,628,11,21,1,107,25,3,8,3,0.81,1,3674,2025-08-27 23:55:00
1c76a5e4-f7ae-4cb4-a750-16ce2909910c,PC16,2025-08-28,1,712,12,23,3,139,20,3,1,2,0.64,11,2635,2025-08-28 23:55:00
eeed8028-92c8-4adb-8fdf-3cfda4d05c67,PC16,2025-08-29,2,580,7,10,1,100,25,3,3,2,0.58,0,2933,2025-08-29 23:55:00
c27e61b4-98b4-40d4-adcd-4954a540d363,PC16,2025-08-30,1,459,19,17,1,140,20,2,8,3,0.57,8,3447,2025-08-30 23:55:00
a53adb8d-271e-4292-b3ca-71d04b4c9135,PC16,2025-08-31,1,749,23,19,1,123,27,4,3,0,0.72,7,623,2025-08-31 23:55:00
b4415a6c-1849-4d61-9e12-f62e371645f6,PC16,2025-09-01,3,399,28,7,1,126,15,3,1,3,0.44,4,1609,2025-09-01 23:55:00
de362995-6547-4be2-9133-dc884214e62c,PC16,2025-09-02,1,322,27,15,0,21,15,4,6,2,0.47,8,4245,2025-09-02 23:55:00
de56ac7e-163e-45ef-8923-40cd8ebf9db9,PC16,2025-09-03,5,452,33,15,2,6,21,2,4,1,0.46,11,3450,2025-09-03 23:55:00
93c3e32d-d7ef-4352-86f8-80c50fce7355,PC16,2025-09-04,0,594,25,8,0,149,19,6,2,2,0.52,4,3572,2025-09-04 23:55:00
7c752b67-847b-4b83-8277-796cb2eaef8e,PC16,2025-09-05,4,155,32,24,1,91,26,8,7,2,0.44,8,4133,2025-09-05 23:55:00
638eb2f3-454e-45fc-987d-07519449ca8a,PC16,2025-09-06,2,765,22,24,0,8,30,6,3,2,0.76,10,3008,2025-09-06 23:55:00
0f464f07-ac14-444b-b61c-c134bfccf570,PC16,2025-09-07,4,361,31,3,3,93,30,2,5,0,0.54,1,3937,2025-09-07 23:55:00
4c3ccae5-1024-45f1-a512-dc17f235bf62,PC16,2025-09-08,1,186,17,11,2,108,24,3,5,1,0.67,7,4765,2025-09-08 23:55:00
cde04aaf-d2b0-4dd2-abc0-3bea12012218,PC16,2025-09-09,2,458,26,7,0,96,17,5,5,0,0.62,1,2475,2025-09-09 23:55:00
4a90be0b-ae34-4a0a-ad97-bb9c3aaff257,PC16,2025-09-10,5,251,14,5,0,76,24,8,5,3,0.71,11,3518,2025-09-10 23:55:00
2905dc69-6933-45ba-86c7-06307a357a35,PC16,2025-09-11,0,496,8,27,3,33,29,8,5,3,0.78,5,1388,2025-09-11 23:55:00
b7da97ec-0cfe-4435-a0d3-5a7fda599aac,PC16,2025-09-12,5,341,34,30,3,0,15,4,2,1,0.75,0,2438,2025-09-12 23:55:00
fe7d1629-c7e2-43ac-8e3f-b137d3892ca8,PC16,2025-09-13,2,739,26,25,1,18,23,8,7,3,0.44,5,1337,2025-09-13 23:55:00
f182dc09-e699-4f4b-a13a-34c73ae3ac8e,PC16,2025-09-14,1,560,8,4,1,76,17,3,7,1,0.43,11,3850,2025-09-14 23:55:00
8022fa32-7572-4df0-836c-18b900fe6d95,PC16,2025-09-15,1,701,16,22,3,29,26,7,1,2,0.55,1,659,2025-09-15 23:55:00
585480a7-f8cd-4451-9c4e-c676b77dd79c,PC16,2025-09-16,1,125,6,23,1,100,27,2,5,1,0.73,8,2716,2025-09-16 23:55:00
08640dae-407d-489e-ba89-bc5797998883,PC16,2025-09-17,4,473,34,9,3,144,28,6,8,2,0.64,4,750,2025-09-17 23:55:00
7794d4df-5e76-4e22-9732-01a5e5f2774b,PC16,2025-09-18,3,781,13,25,2,130,22,7,3,0,0.55,8,2531,2025-09-18 23:55:00
2fb38023-ec98-479d-a174-d702cc2c384c,PC16,2025-09-19,4,108,5,20,3,76,28,5,4,0,0.5,5,2486,2025-09-19 23:55:00
67aee1ba-8414-4361-83dc-1920816b1110,PC16,2025-09-20,0,102,16,28,0,136,19,8,8,2,0.55,9,1435,2025-09-20 23:55:00
e13a6534-0c23-4f0b-984a-e42d8b8e0535,PC16,2025-09-21,5,158,25,29,3,22,17,6,4,3,0.79,12,665,2025-09-21 23:55:00
5cf5ff07-ad74-490f-9fa6-4f8aacad26d5,PC16,2025-09-22,0,669,6,18,2,96,23,3,6,0,0.55,5,2718,2025-09-22 23:55:00
f6581570-89f1-4cea-883a-dfb9c8015904,PC16,2025-09-23,4,122,25,30,1,8,16,6,1,1,0.56,3,2666,2025-09-23 23:55:00
83b07707-3b1d-4015-8f1c-0205c6b94140,PC16,2025-09-24,2,285,29,25,1,57,20,2,3,2,0.8,4,1143,2025-09-24 23:55:00
0fd571ed-b7fa-4dc6-a7f5-f9ad7c00085b,PC16,2025-09-25,5,698,17,13,3,5,17,4,4,0,0.56,1,1068,2025-09-25 23:55:00
ae595908-fd51-4f6f-ada2-221f7a017fc9,PC16,2025-09-26,1,780,35,24,1,63,29,6,5,1,0.71,7,1401,2025-09-26 23:55:00
ed258d44-7b93-489c-80c0-2b73df3322eb,PC16,2025-09-27,2,156,5,9,0,82,19,8,7,2,0.53,6,2187,2025-09-27 23:55:00
1f61cc44-01e2-4d0b-a0d4-53ded6dbba05,PC16,2025-09-28,0,599,27,22,1,119,25,4,2,1,0.72,2,3957,2025-09-28 23:55:00
c8dcf048-a788-4da6-b1f3-21c50e5990f2,PC16,2025-09-29,1,245,32,22,2,33,28,6,3,1,0.53,11,4777,2025-09-29 23:55:00
17d1e6ad-73a7-43f1-a0da-b64e6245e7bd,PC16,2025-09-30,0,415,14,28,2,116,18,4,6,0,0.81,7,4006,2025-09-30 23:55:00
12c7f335-4a14-4a63-a456-7b33c1c6fa96,PC16,2025-10-01,0,197,28,5,3,23,16,8,3,0,0.75,4,1715,2025-10-01 23:55:00
f283a35f-0547-4b6c-ad86-372ad7f9b1c2,PC16,2025-10-02,4,121,19,24,2,140,20,4,6,2,0.81,0,3581,2025-10-02 23:55:00
1eec86ee-f676-45a2-b44f-9e99ffd31449,PC16,2025-10-03,2,257,26,26,0,44,29,3,5,3,0.54,4,2049,2025-10-03 23:55:00
a8dd15eb-25f8-419c-aa24-47eb9b783658,PC16,2025-10-04,1,787,14,11,1,108,25,5,4,3,0.52,1,4453,2025-10-04 23:55:00
1273e767-4fea-49e9-822c-3d2213de115a,PC16,2025-10-05,4,484,22,22,2,65,19,2,2,2,0.73,2,3605,2025-10-05 23:55:00
ffbaa9e9-9eb9-4463-b01b-edd7285f522a,PC16,2025-10-06,3,718,34,15,0,48,28,3,2,3,0.48,2,3381,2025-10-06 23:55:00
ce8a45c8-2c1a-4dd5-8f92-0656dac400b4,PC16,2025-10-07,2,382,18,11,3,92,24,2,4,1,0.81,1,1660,2025-10-07 23:55:00
f199a906-a8c9-4f41-b92d-7e4c60913f71,PC16,2025-10-08,2,522,10,5,2,20,15,6,7,3,0.5,1,1009,2025-10-08 23:55:00
4f24b95f-3207-450d-8679-8bb26fdcf5a9,PC16,2025-10-09,3,792,9,21,0,33,16,8,2,3,0.47,2,2907,2025-10-09 23:55:00
4325cc64-10df-410f-80f4-d10e1ea0044b,PC16,2025-10-10,1,559,17,23,1,112,25,2,7,0,0.46,11,1322,2025-10-10 23:55:00
a4605f55-39ad-4e7b-87d5-0c5d99336cb4,PC16,2025-10-11,2,65,28,26,3,142,29,4,5,3,0.73,0,1806,2025-10-11 23:55:00
7f3896dd-3e87-488b-b374-01b8b097cf8c,PC16,2025-10-12,4,379,28,26,3,19,27,8,7,1,0.61,10,1796,2025-10-12 23:55:00
18a02854-acd9-4ec8-ab06-ac4a2b18fcd3,PC16,2025-10-13,3,244,7,10,1,146,15,8,2,1,0.73,6,3827,2025-10-13 23:55:00
4e08327d-e61a-414b-9c39-e8779fc4a0a8,PC16,2025-10-14,0,436,32,25,2,139,27,5,4,0,0.64,12,1281,2025-10-14 23:55:00
e86914ef-feec-4852-b4a0-d3b2eb77dcca,PC16,2025-10-15,4,112,18,12,3,64,27,7,7,1,0.68,7,4732,2025-10-15 23:55:00
394f48f4-72f1-4898-9dd3-662695c721e1,PC16,2025-10-16,3,705,20,20,2,7,16,5,1,3,0.43,5,2555,2025-10-16 23:55:00
f9b01ccb-fc79-4923-9136-40025c8573ae,PC16,2025-10-17,2,141,35,26,2,135,23,7,3,3,0.73,7,2343,2025-10-17 23:55:00
499e771b-3219-49dd-9d7c-9bbf1e529173,PC16,2025-10-18,2,219,19,25,1,141,28,4,7,2,0.55,6,3240,2025-10-18 23:55:00
0379e0cd-1469-4e78-8c03-2a6b692641b1,PC16,2025-10-19,0,430,31,14,1,105,19,2,4,1,0.58,2,2073,2025-10-19 23:55:00
d64fd514-eed2-431f-98be-3eb50790cd98,PC16,2025-10-20,2,346,35,5,3,22,24,2,1,0,0.43,2,3766,2025-10-20 23:55:00
e3aa507c-664e-4351-a713-e74e89b2881d,PC16,2025-10-21,0,648,11,16,2,93,20,4,8,1,0.4,0,2990,2025-10-21 23:55:00
aaf74948-8e20-4e51-833f-0aef5d8bd097,PC16,2025-10-22,3,60,13,30,1,122,18,7,3,2,0.49,3,1307,2025-10-22 23:55:00
4f4debab-21fb-445e-ba62-9a8379c0567a,PC16,2025-10-23,1,243,33,25,2,73,26,3,3,1,0.79,7,1739,2025-10-23 23:55:00
9f1f975a-0acc-4ec1-882d-b42fe06609bf,PC16,2025-10-24,1,407,6,5,3,25,19,4,1,2,0.53,9,3971,2025-10-24 23:55:00
1aa8c430-923a-4efd-abc6-f8202b632fa1,PC16,2025-10-25,5,641,12,30,3,52,16,6,6,1,0.74,4,3243,2025-10-25 23:55:00
a53b092c-ee98-49a3-afc3-42743fd083a7,PC16,2025-10-26,1,108,19,20,3,23,23,8,6,0,0.69,7,4170,2025-10-26 23:55:00
2e4e86ff-4b8e-4066-92c8-697b02e53c69,PC16,2025-10-27,5,587,9,18,0,118,20,6,7,3,0.53,5,842,2025-10-27 23:55:00
fce9f53c-4140-4e2c-b2d7-18358a05dcd6,PC16,2025-10-28,0,373,7,18,2,3,26,8,7,0,0.78,2,2277,2025-10-28 23:55:00
edcad106-601b-4872-855f-8c5b1ac2e048,PC16,2025-10-29,3,391,21,16,2,5,16,5,5,0,0.63,4,3097,2025-10-29 23:55:00
9449cee8-e009-49cd-9b2a-1656b20b65d0,PC16,2025-10-30,0,700,29,18,3,65,28,8,3,3,0.7,10,762,2025-10-30 23:55:00
bf3fa765-e7d5-47be-862f-1e86416d66b6,PC16,2025-10-31,0,366,5,18,3,35,29,2,8,3,0.61,5,2208,2025-10-31 23:55:00
d43cef23-f543-4322-86a4-6f06e1471b92,PC16,2025-11-01,3,778,9,24,2,83,30,5,7,3,0.65,1,4400,2025-11-01 23:55:00
